,0,1,2,3,4,5,6,7,8,9
801,['La Grazia Azienda Agricola'],['Red still'],['2015'],['\nDOCG Valtellina Superiore\n'],['Lombardy'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 19.00']
802,['Santadi'],['Red still'],['2017'],['\nDOC Carignano del Sulcis Rosso Riserva\n'],['Sardinia'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.02'],['€ 14.51']
803,['Allegrini'],['Red still'],['2019'],['\nDOC Valpolicella Classico\n'],['Veneto'],"['65% ', ', 5% ', ', 30% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.94'],['€ 11.50']
804,['Antica Hirpinia'],['Red still'],['2016'],['\nDOCG Taurasi\n'],['Campania'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 13.42']
805,['Azienda Agricola Brunelli Luigi'],['Red still'],['2016'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"['60% ', ', 30% ', ', 10% ']",['15.00% by volume'],"['0,75 l Standard']",,['€ 41.48']
806,['Torre dei Beati'],['Red organic still'],['2017'],"[""\nDOC Montepulciano d'Abruzzo Rosso\n""]",['Abruzzo'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 28.44'],['€ 23.90']
807,['Castelvecchio (Famiglia Terraneo)'],['Red still'],['2016'],['\nDOC Carso Merlot\n'],['Friuli-Venezia Giulia'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 22.55']
808,['Mora & Memo'],['Red still'],['2017'],['\nDOC Monica di Sardegna\n'],['Sardinia'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.14'],['€ 15.25']
809,['Coppo'],['Red still'],['2017'],"[""\nDOCG Barbera D'Asti Superiore Nizza\n""]",['Piedmont'],['100% '],['16.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 49.56'],['€ 46.99']
810,['Petra'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 24.28']
811,['Maison Chanzy'],['Red still'],['2018'],['\nVDP\n'],['Bourgogne'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 18.30']
812,['Carpineto'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 34.16']
813,['Enrico Serafino'],['Red still'],['2017'],"[""\nDOCG Barbera d'Asti Superiore\n""]",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.85'],['€ 11.59']
814,['Enrico Serafino'],['Red still'],['2017'],"[""\nDOC Barbera d'Alba\n""]",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.75'],['€ 11.68']
815,['Rubinelli Vajol'],['Red still'],['2018'],['\nDOC Valpolicella Classico\n'],['Veneto'],"['45% ', ', 5% ', ', 15% ', ', 35% ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.00'],['€ 9.76']
816,['La Spinetta'],['Red still'],['2015'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.29'],['€ 18.23']
817,['Negrar - Domini Veneti'],['Red still'],['2017'],['\nDOC Valpolicella Classico Superiore\n'],['Veneto'],"['40% ', ', 15% ', ', 25% ', ', 15% ', ', 5% ']",['15.50% by volume'],"['0,75 l Standard']",,['€ 18.00']
818,['Elio Grasso'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 87.84']
819,['Pellegrino'],['Red still'],['2016'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.00'],['€ 10.87']
820,['Badia a Coltibuono'],['Red organic still'],['2016'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],"[', ', ', ', ', 80% ', ', ', ', ', ', ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.96'],['€ 18.68']
821,['Badia a Coltibuono'],['Red still'],['2018'],['\nDOCG Chianti\n'],['Tuscany'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.71'],['€ 8.00']
822,['Antinori'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['5% ', ', 10% ', ', 85% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 90.00']
823,['Fazio'],['Red still'],['2018'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.10'],['€ 7.69']
824,['San Marzano'],['Red still'],['2019'],['\nIGT Salento\n'],['Apulia'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.76'],['€ 7.50']
825,['Uggiano'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.58'],['€ 7.70']
826,"[""Ca' di Rajo""]",['Red still'],['2019'],['\nDOC Venezia Cabernet Sauvignon\n'],['Veneto'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.35'],['€ 6.89']
827,['Campinuovi'],['Red still'],['2016'],['\nDOC Montecucco Rosso\n'],['Tuscany'],"['15% ', ', 5% ', ', 80% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.34'],['€ 11.24']
828,"[""Ca' dei Frati""]",['Red still'],['2012'],['\nDOCG Amarone della Valpolicella\n'],['Veneto'],"[', ', ', ', ', ']",['16.00% by volume'],"['0,75 l Standard']",,['€ 58.90']
829,['La Spinetta'],['Red still'],['2007'],['\nDOCG Barbaresco\n'],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 122.00']
830,['Le Ragose'],['Red still'],['2008'],['\nDOC Amarone della Valpolicella Classico\n'],['Veneto'],"['50% ', ', 25% ', ', 25% ']",['16.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 44.55'],['€ 42.13']
831,['Conterno Fantino'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 59.23'],['€ 48.80']
832,['La Massa'],['Red still'],['2014'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['70% ', ', 25% ', ', 5% ']",['15.00% by volume'],"['0,75 l Standard']",,['€ 74.90']
833,['Mimmo Paone'],['Red still'],['2015'],['\nDOC Messina\n'],['Sicily'],"['70% ', ', 30% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.83'],['€ 9.60']
834,['Ocone'],['Red still'],['2014'],['\nDOCG Aglianico del Taburno Rosso\n'],['Campania'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.99'],['€ 12.00']
835,['Lisini Azienda Agraria'],['Red still'],['2013'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 64.50']
836,['Volpe Pasini'],['Red still'],['2013'],['\nDOC Colli Orientali del Friuli Refosco dal Peduncolo Rosso\n'],['Friuli-Venezia Giulia'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.45'],['€ 15.86']
837,['Cantine Tornatore'],['Red still'],['2017'],['\nDOC Etna Rosso\n'],['Sicily'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.90'],['€ 22.50']
838,['Melini'],['Red still'],['2014'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 18.50']
839,['Cantine Europa'],['Red organic still'],['2018'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.28'],['€ 6.17']
840,['Giacomo Borgogno e Figli'],['Red still'],['2017'],['\nDOC Langhe Nebbiolo\n'],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.73'],['€ 18.50']
841,['Caccia al Piano 1868 (Berlucchi)'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],"['60% ', ', 40% ']",['14.50% by volume'],"['0,75 l Standard']",,['€ 25.62']
842,['Purato'],['Red organic still'],['2019'],"[""\nDOC Sicilia Nero d'Avola\n""]",['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.06'],['€ 8.54']
843,['Cantine Paolini'],['Red still'],['2018'],['\nDOC Sicilia Frappato-Syrah\n'],['Sicily'],"['60% ', ', 40% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.88'],['€ 10.00']
844,['Fantinel'],['Red still'],['2014'],['\nIGT Trevenezie\n'],['Friuli-Venezia Giulia'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 12.10']
845,['Tenuta San Guido'],['Red still'],['2018'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['60% ', ', 40% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 42.81'],['€ 38.50']
846,['Santa Barbara'],['Red still'],['2018'],['\nDOC Rosso Piceno\n'],['Marche'],"[', ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 21.28'],['€ 19.52']
847,['La Spinetta'],['Red still'],['2015'],['\nDOC Monferrato Rosso\n'],['Piedmont'],"['35% ', ', 65% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 32.94'],['€ 26.35']
848,['Cantine Leonardo da Vinci'],['Red still'],['2014'],"['\n', '\n']",['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 32.00']
849,['Vigna di Pettineo'],['Red organic still'],['2016'],"[""\nDOC Vittoria Calabrese o Nero d'Avola\n""]",['Sicily'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.21'],['€ 12.51']
850,['Tenuta di Fessina'],['Red still'],['2015'],['\nDOC Etna Rosso\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 32.94']
851,['Jacopo Biondi Santi'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['13.50% by volume'],"['1,50 l Magnum']",,['€ 46.36']
852,['Bellutti'],['Red still'],['2018'],['\nDOC Lago di Caldaro o Caldaro Classico\n'],['Trentino Alto Adige'],"['5% ', ', 95% ']",['12.50% by volume'],"['0,75 l Standard']",,['€ 12.80']
853,['Talenti Azienda Agricola'],['Red still'],['2013'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 63.68']
854,['Fattoria di Piazzano'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 22.30'],['€ 20.74']
855,['Cantine Leonardo da Vinci'],['Red still'],['2018'],['\nDOC Romagna Sangiovese\n'],['Emilia-Romagna'],['85% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 15.01']
856,['Col di Lamo'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 39.04']
857,['La Sibilla'],['Red still'],['2018'],"[""\nDOC Campi Flegrei Piedirosso o per'e Palummo\n""]",['Campania'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 12.51']
858,['Querciabella'],['Red organic still'],['2013'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['70% ', ', 30% ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 92.00']
859,['Podere Sapaio'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['15% ', ', 50% ', ', 20% ', ', 15% ']",['14.50% by volume'],"['1,50 l Magnum']",,['€ 129.12']
860,['Villa Dora'],['Red still'],['2017'],['\nDOC Vesuvio Rosso lacryma christi\n'],['Campania'],"[', ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.42'],['€ 12.51']
861,['Osvaldo Viberti'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 32.64'],['€ 26.84']
862,['Dos Almas'],['Red still'],['2016'],['\nDO Maipo\n'],['Maipo Valley'],"['50% ', ', 13% ', ', 7% ', ', 30% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.90'],['€ 11.50']
863,['Monteraponi'],['Red organic still'],['2015'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['7% ', ', 3% ', ', 90% ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 58.50']
864,['Bruno Rocca - Rabajà'],['Red still'],['2013'],['\nDOCG Barbaresco Riserva\n '],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 124.44']
865,['Cantine Gemma'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 28.94'],['€ 25.01']
866,['Baron Edmond de Rothschild'],['Red still'],['2011'],['\nAOC Listrac-Médoc\n'],['Bordeaux'],"['30% ', ', 70% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 35.01'],['€ 32.00']
867,['Capannelle'],['Red still'],['2013'],['\nDOCG Chianti Classico Gran Selezione\n'],['Tuscany'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 40.26']
868,['Jean Michel Gerin'],['Red still'],['2016'],['\nAOC Saint Joseph\n'],['Rhône'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 28.50']
869,['Schiopetto'],['Red still'],['2015'],['\nIGT Venezia Giulia\n'],['Friuli-Venezia Giulia'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.66'],['€ 10.13']
870,['Cupano'],['Red still'],['2007'],"['\n', '\n']",['Tuscany'],['100% '],['15.00% by volume'],"['0,75 l Standard']",,['€ 133.05']
871,['Fontanafredda'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 49.41']
872,['Cascina Morassino'],['Red still'],['2016'],['\nDOC Langhe Nebbiolo\n'],['Piedmont'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.02'],['€ 16.47']
873,['Boscarelli '],['Red still'],['2015'],['\nDOCG Vino Nobile di Montepulciano Riserva\n'],['Tuscany'],"['12% ', ', ', ', ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 32.24'],['€ 25.96']
874,['Domaine Louis Claude Desvignes'],['Red still'],['2017'],['\nAOC Morgon\n'],['Beaujolais'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.50'],['€ 22.67']
875,['Villa Poggio Salvi'],['Red still'],['2019'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.47'],['€ 8.91']
876,['Cogno'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 36.50'],['€ 29.57']
877,['Feudo Maccari'],['Red still'],['2017'],['\nDOC Sicilia Syrah\n'],['Sicily'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 25.60'],['€ 19.96']
878,['Pieropan'],['Red organic still'],['2016'],['\nDOC Valpolicella Superiore\n'],['Veneto'],"['60% ', ', ', ', ', ', ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 17.49']
879,['Anthill Farms Winery'],['Red still'],['2016'],"['\n', '\n']",['California'],['100% '],['13.20% by volume'],"['0,75 l Standard']",,['€ 51.24']
880,['Dominio Do Bibei'],['Red organic still'],['2014'],['\nDO Ribeira Sacra\n'],['Galicia'],"[', 90% ', ', ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.11'],['€ 22.00']
881,['Cogno'],['Red still'],['2016'],['\nDOCG Barbaresco\n'],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 32.68'],['€ 27.13']
882,['Società Agricola Fay'],['Red still'],['2017'],['\nDOCG Valtellina Superiore sassella\n'],['Lombardy'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 28.19'],['€ 22.18']
883,['Cantina Terlano'],['Red still'],['2019'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 18.98'],['€ 18.03']
884,['Tenuta San Guido'],['Red still'],['2017'],"['\n', '\n']",['Tuscany'],"['15% ', ', 85% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 268.40']
885,['Santadi'],['Red still'],['2017'],['\nIGT Valli di Porto Pino\n'],['Sardinia'],"['85% ', ', 15% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.63'],['€ 9.80']
886,['Piancornello'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 43.85'],['€ 36.50']
887,['San Michele Appiano'],['Red still'],['2017'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 21.56'],['€ 19.52']
888,['Vigna di Pettineo'],['Red organic still'],['2018'],['\nDOC Vittoria Frappato\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.07'],['€ 11.50']
889,"[""Ca' dei Frati""]",['Red still'],['2017'],['\nVdT\n'],['Lombardy'],"['10% ', ', 80% ', ', 10% ']",['13.50% by volume'],"['1,50 l Magnum']",['Price\xa0€ 34.06'],['€ 28.50']
890,['Podere Casisano'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 33.15'],['€ 30.16']
891,['Luigi Einaudi'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 61.45'],['€ 51.50']
892,['Prunotto (Antinori)'],['Red still'],['2016'],"[""\nDOCG Barbera D'Asti Superiore Nizza\n""]",['Piedmont'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 27.46'],['€ 25.62']
893,['Casanova di Neri'],['Red still'],['2017'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 25.34'],['€ 23.79']
894,['Torre Rosazza'],['Red still'],['2018'],['\nDOC Colli Orientali del Friuli Refosco dal Peduncolo Rosso\n'],['Friuli-Venezia Giulia'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 11.88']
895,['Castello Montesasso'],['Red still'],['2018'],['\nDOC Romagna Sangiovese Superiore\n'],['Emilia-Romagna'],[],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.49'],['€ 9.15']
896,['Domaine Sylvain Morey'],['Red still'],['2017'],['\nAOC Chassagne-Montrachet\n'],['Bourgogne'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 44.47'],['€ 39.85']
897,['Fattoria dei Barbi'],['Red still'],['2013'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 59.90']
898,['Pieropan'],['Red still'],['2015'],['\nDOCG Amarone della Valpolicella\n'],['Veneto'],"['60% ', ', ', ', ', ', ']",['16.50% by volume'],"['0,75 l Standard']",,['€ 42.40']
899,['Nicolucci Fattoria Casetto dei Mandorli '],['Red still'],['2018'],['\nIGT Forlì\n'],['Emilia-Romagna'],"['20% ', ', 80% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.93'],['€ 18.90']
900,['Renato Ratti'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 38.99']
901,['Castello di Radda'],['Red still'],['2015'],['\nDOCG Chianti Classico Gran Selezione\n'],['Tuscany'],['100% '],['15.00% by volume'],"['0,75 l Standard']",,['€ 33.31']
902,['Pianirossi'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['30% ', ', 30% ', ', 40% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 24.27']
903,['Falesco'],['Red still'],['2017'],['\n\nIGT Lazio\n'],['Lazio'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.07'],['€ 17.90']
904,['Planeta'],['Red still'],['2018'],"[""\nDOC Sicilia Nero d'Avola\n""]",['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.42'],['€ 10.98']
905,"[""D'Angelo Casa Vinicola""]",['Red still'],['2018'],['\nIGT Basilicata\n'],['Basilicata'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.44'],['€ 8.30']
906,['Mastrojanni'],['Red still'],['2018'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.46'],['€ 21.42']
907,['Mas Gabriel'],['Red organic still'],['2015'],"[""\nIGT Pays d'Herault\n""]",['Languedoc-Roussillon'],"['70% ', ', ', ', ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.71'],['€ 13.03']
908,['Domaine de la Chevalerie'],['Red still'],['2015'],['\nAOC Bourgueil\n'],['Loire'],['100% '],['12.50% by volume'],"['0,75 l Standard']",,['€ 19.50']
909,['Tenuta La Sabbiosa - Biomar'],['Red organic still'],['2017'],['\nDOC Carignano del Sulcis Rosso\n'],['Sardinia'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 34.50']
910,['Salvaterra'],['Red still'],['2011'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"['60% ', ', 25% ', ', 10% ']",['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 38.48'],['€ 34.87']
911,['Olim Bauda'],['Red still'],['2014'],['\nDOC Monferrato Rosso\n'],['Piedmont'],"[', ', ', ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.80'],['€ 14.64']
912,['Enza La Fauci'],['Red still'],['2015'],['\nDOC Faro\n'],['Sicily'],"['10% ', ', 15% ', ', 60% ', ', 15% ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 14.01']
913,['Marques de Caceres'],['Red still'],['2014'],['\nDOCa Rioja Reserva\n'],['Rioja'],"['15% ', ', 85% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.64'],['€ 22.50']
914,['Armando Parusso'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 84.50']
915,['Joseph Drouhin'],['Red biodynamic still'],['2016'],['\nAOC Brouilly\n'],['Beaujolais'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.18'],['€ 18.78']
916,['Tommasi'],['Red still'],['2011'],['\nDOCG Amarone della Valpolicella Classico Riserva\n'],['Veneto'],"['75% ', ', 10% ', ', 15% ']",['15.50% by volume'],"['0,75 l Standard']",,['€ 78.08']
917,['Marotti Campi'],['Red still'],['2018'],"[""\nDOC Lacrima di Morro d'Alba Superiore\n""]",['Marche'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.35'],['€ 10.49']
918,['Château La Louvière'],['Red still'],['2015'],['\nAOC Pessac Léognan\n'],['Bordeaux'],"['3% ', ', 64% ', ', 30% ', ', 3% ']",['13.00% by volume'],"['0,75 l Standard']",,['€ 54.90']
919,['Mimmo Paone'],['Red still'],['2016'],['\nIGT Terre Siciliane\n'],['Sicily'],"['60% ', ', 15% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.80'],['€ 12.81']
920,['Rene Tardy'],['Red still'],['2016'],['\nAOC Bourgogne Rouge\n'],['Bourgogne'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 21.75'],['€ 20.74']
921,['Graci'],['Red still'],['2016'],['\nDOC Etna Rosso\n'],['Sicily'],"['5% ', ', 95% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 39.16'],['€ 34.00']
922,['Descendientes de J.Palacios'],['Red biodynamic still'],['2016'],['\nDO Bierzo\n'],['Castilla and Leon '],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 40.54'],['€ 38.31']
923,['Giacomo Borgogno e Figli'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 50.02']
924,"[""Domaine de l'Ile Porquerolles""]",['Red organic still'],['2016'],['\nAOC Cotes de Provence Rouge\n'],['Provence'],"['80% ', ', 20% ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 26.84']
925,['Gulfi'],['Red organic still'],['2019'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.81'],['€ 11.30']
926,['Feudo Montoni'],['Red organic still'],['2017'],"[""\nDOC Sicilia Nero d'Avola\n""]",['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.04'],['€ 12.30']
927,['Ferruccio Deiana'],['Red still'],['2017'],['\nDOC Cannonau di Sardegna Rosso\n'],['Sardinia'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.85'],['€ 11.37']
928,['Podversic Damijan'],['Red still'],['2015'],['\nIGT Venezia Giulia\n'],['Friuli-Venezia Giulia'],"['30% ', ', 70% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 35.86'],['€ 34.00']
929,['Viviani'],['Red still'],['2016'],['\nDOC Valpolicella Classico Superiore\n'],['Veneto'],"['75% ', ', 5% ', ', 20% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 22.55'],['€ 19.00']
930,['Pietradolce'],['Red still'],['2017'],['\nDOC Etna Rosso\n'],['Sicily'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 36.21'],['€ 34.22']
931,['Diesel Farm'],['Red still'],['2015'],['\nDOC Breganze Rosso\n'],['Veneto'],"[', ', ', ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 45.53'],['€ 38.70']
932,['Gianfranco Fino'],['Red still'],['2017'],['\nIGT Salento\n'],['Apulia'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 48.50']
933,['Andre et Michel Quenard'],['Red still'],['2018'],['\nAOC Vin de Savoie Arbin\n'],['Savoie'],['100% '],['12.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.40'],['€ 19.76']
934,['Sottimano'],['Red still'],['2019'],"[""\nDOC Dolcetto d'Alba\n""]",['Piedmont'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.27'],['€ 12.00']
935,['Castellare di Castellina'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['85% ', ', 15% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 79.00']
936,['Poggio Nicchiaia'],['Red still'],['2016'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['20% ', ', 80% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.99'],['€ 14.64']
